OrderID,CustomerID,CustomerName,Gender,Age,City,Category,ProductName,Quantity,UnitPrice,ShippingCost,TotalAmount,ShippingMethod,Platform,OrderDate,DeliveryDate,DeliveryDays,OrderStatus,Rating,ReturnStatus
44245,CUST2254,Customer_76,Female,69,Kolkata, Books ,Product_154,2,₹10998.31,63.41,₹22060.03,Standard,App,44890,44632,8,Delivered,1,not returned
44246,CUST2740,Customer_298,Female,46,Kolkata,Furniture,Product_50,3,₹19133.35,179.33,₹57579.38,Express,Mobile Web,15/03/2022,16/03/2022,1,Cancelled,5,
44247,CUST2846,Customer_47,Female,67,Lucknow,Clothing,Product_57,5,₹66755.27,129.97,₹333906.32,Express,Website,45112,20-05-2023,13,Delivered,1,Not Returned
44248,CUST0841,  Customer_123  ,Male,40,Surat,,Product_2,10,,,₹76009.60,Overnight,Mobile Web,16-07-2024,27/07/2024,11,Processing,4,Not Returned
44249,CUST0244,Customer_151,Male,27,Mumbai,Books,Product_172,5,₹76782.44,291.83,384204.03,Express,Website,29/02/2024,45354,3,Delivered,1,Not Returned
44250,CUST2227,  Customer_569  ,Male,32,Mumbai,Beauty,Product_128,3,₹5653.81,396.51,₹17357.94,Express,Mobile Web,45293,45598,10, Delivered ,1, Not Returned 
44251,CUST1909,,Female,50,Mumbai,Clothing,Product_73,10,₹70670.51,14.27,₹706719.37,Overnight,Mobile Web,45025,24/04/2023,15,Returned,2,Not Returned
44252,CUST1116,Customer_212,Male,53,Surat,Grocery,Product_100,6,₹32513.65,54.01,₹195135.91,Overnight,App,45600,,12,Cancelled,1,Not Returned
44253,CUST1252,Customer_96,Male,34,Kolkata,Electronics,Product_159,1,,470.35,64544.01, Same Day ,App,45316,45323,7,Delivered,5,Returned
44254,CUST2397,Cu@tomer_506,Female,41,Mumbai,Health,Product_57,,₹14372.93,38.43,₹100648.94,Standard,Mobile Web,31-12-2023,45297,6,Processing,4,Returned
44255,CUST0495,Customer_288,Male,70,Surat,Grocery,Product_146,1,₹33540.29,478.75,34019.04,,,17-04-2024,45296,14,Pending,4,Returned
44256,CUST1583,Customer_459,Male,68,Hyderabad,Toys,Product_199,8,,416.92,₹257298.68,Same Day,Website,15-07-2024,45498,10,Returned,4,Not Returned
44257,CUST0158,Customer_406,Female,54,Bangalore,Automotive,Product_142,3,,461.63,₹127114.82,Standard,,44603,24/02/2022,13,Pending,,Not Returned
44258,CUST2756,Customer_548,Female,50,Delhi, Electronics ,Product_130,3,₹47813.01,289.88,₹143728.91,Overnight,Website,45284,45286,2,Returned,3,not returned
44260,CUST0684,  Customer_767  ,Female,24,Pune,Clothing,,4,₹29890.25,434.35,₹119995.35,Standard,Mobile Web,44660,,6,Delivered,1,NOT RETURNED
44261,CUST2700,Customer_618,Female,61,Jaipur,Health,Product_115,5,₹75332.41,448.85,₹377110.90, Express ,App,44849,44859,10,Returned,,not returned
44262,CUST2767,Cu#tomer_44,Male,35,Pune,Grocery,Product_51,10,₹50858.63,10.25,₹508596.55,Same Day,Website,20/07/2023,30-07-2023,10,Processing,2,
44263,CUST0097,Customer_920,Male,18,Kolkata,,Product_193,10,₹40072.39,412.77,₹17880.25,Express,Website,44754,44903,1,Cancelled,3,Not Returned
44264,CUST2604,Customer_870,Female,39,Delhi,Automotive,Product_173,8,₹22794.50,153.95,₹182509.95,Express,Mobile Web,45514,,3,Pending,5,Not Returned
44265,CUST2756,Cu@tomer_532,Female,29,Pune,Beauty,Product_57,6,₹1708.09,220.83,10469.37,Express,,44943,23/01/2023,6,Cancelled,1,Not Returned
44266,CUST2015,Customer_862,Female,36,Jaipur, Automotive ,,4,₹37194.12,142.51,₹148918.99,Overnight,Mobile Web,17-09-2022,,7,Processing,5,Returned
44267,CUST0577,Customer_481,Female,29,Surat,Toys,Product_32,,₹29687.12,263.96,₹208073.80,Overnight,Website,44763,23-07-2022,2,Delivered,5,Not Returned
44268,CUST2194,Customer_461,Male,19,Kolkata,Beauty,Product_32,7,₹2075.23,199.67,₹14726.28, Same Day ,Website,45383,45304,9,Returned,4,Not Returned
44269,CUST1591,Customer_660,Male,18,Delhi,Toys,Product_132,3,₹44649.91,,₹134332.58,Express,Website,45547,45641,6,Pending,5,
44270,CUST2152,Customer_518,Male,31,Lucknow,Sports,Product_118,5,₹10021.31,372.95,₹50479.50,Express,App,13-11-2023,25/11/2023,12,Processing,1,Not Returned
44271,CUST1655,Customer_303,Male,-49,Pune,Electronics,Product_6,3,₹27908.13,330.3,₹84054.69,Same Day,App,44687,19-05-2022,13,,5,Not Returned
44272,CUST0302,  Customer_209  ,Male,61,Delhi,Beauty,Product_187,5,₹1305.06,191.1,₹6716.40,Same Day,App,44824,44834,10,Returned,3,Not Returned
44273,CUST2954,Customer_451,Female,62,Delhi,Automotive,Product_35,3,₹9947.91,389.18,₹30232.91,Same Day,Website,26-01-2022,29/01/2022,3,Delivered,,
44274,CUST1716,Customer_264,Female,65,Jaipur,Beauty,Product_119,9,₹17974.00,482.14,₹162248.14,Same Day,Website,19/03/2022,44645,6,Returned,4,Returned
44275,CUST0556,Customer_994,Male,37,Surat,Clothing,Product_103,2,,182.94,69425.12, Standard ,,31-10-2022,44723,6,Pending,-3,Returned
44276,CUST1405,Customer_316,Female,39,,Toys,Product_18,7,₹12497.70,95.13,₹87579.03,Overnight,App,45211,not-a-date,4,Processing,1,Not Returned
44278,CUST2669,Customer_235,Female,41,Hyderabad,Books,Product_8,1,₹55721.84,129.88,₹105016.28,Same Day,Mobile Web,23/05/2022,44719,15,Delivered,2,RETURNED
44279,CUST2637,Customer_966,Female,64,Bangalore,Sports,,1,₹72732.10,278.7,₹73010.80,Same Day,Website,14/03/2023,45011,12,Returned,5,Returned
44280,CUST0770,Customer_26,Female,53,Chennai, Automotive ,Product_136,8,₹35294.05,,282834.74,Overnight,App,44730,26-06-2022,8,Returned,2,Not Returned
44281,CUST2642,Customer_731,Male,46,Delhi, Beauty ,Product_33,5,₹47911.76,282.92,₹183252.99,Express,Mobile Web,45568,20/03/2024,10,Processing,4,Not Returned
44282,CUST0078,Customer_335,Male,45,Jaipur,Health,Product_7,7,₹18610.31,9,₹130281.17,Express,Website,45302,45454,5,Cancelled,5,RETURNED
44283,CUST2845,Customer_697,Female,19,Surat,Grocery,Product_63,1,₹19185.94,,₹19412.54,Standard,Website,45021,45112,3,Delivered,5,Not Returned
44284,CUST0513,Customer_185,Female,54,Kolkata,Beauty,Product_137,2,₹41641.48,156.65,₹83439.61,Same Day,App,44745,N/A,6,Cancelled,5,Returned
44285,CUST1458,Customer_96,Male,40,Pune,Automotive,Product_150,5,₹36063.40,247.81,₹196362.78,Standard,Mobile Web,45361,45365,4, Pending ,4,Returned
44286,CUST2419,Customer_778,Female,66,Kolkata,,Product_54,7,₹64184.70,7.11,₹449300.01,,Mobile Web,45593,29-10-2024,1,Pending,2,Not Returned
44287,CUST1640,Customer_728,Male,67,Pune,Sports,Product_119,8,₹74107.60,198.78,₹593059.58,Standard,Website,14/04/2023,22-04-2023,8,Delivered,1,Not Returned
44288,CUST2022,Customer_437,Male,24,Lucknow,Health,,7,₹24006.99,425.88,₹168474.81,Same Day,Mobile Web,27/05/2024,29/05/2024,2,Delivered,3,Not Returned
44289,CUST2741,Customer_605,Male,69,Hyderabad,Electronics,Product_14,1,,262.75,,Overnight,Mobile Web,45010,45024,14,Processing,5,NOT RETURNED
44290,CUST1459,Customer_798,Female,10080,Bangalore,Books,Product_112,9,₹70718.39,455.3,₹636920.81,Standard,Website,45255,29/11/2023,4,Cancelled,5,Not Returned
44291,CUST0663,Customer_62,Female,55,Surat,Beauty,Product_57,-3,₹7605.99,290.22,₹23108.19,Same Day,Website,45080,15/06/2023,12,Processing,5,Returned
44292,CUST0087,Customer_164,Female,43,Surat,Sports,Product_26,8,₹66338.45,70.74,₹530778.34,Standard,Mobile Web,45581,not-a-date,15,Pending,2,Not Returned
44293,CUST2227,Customer_162,Male,49,Pune, Books ,,1,₹14063.52,246.25,₹14309.77,,Mobile Web,45242,16-11-2023,4,Delivered,4,not returned
44294,CUST1409,Customer_379,Male,25,Bangalore,Books,Product_10,6,₹19418.66,240.31,₹116752.27,Overnight,Website,45330,20-02-2024,12,Processing,4,Not Returned
44295,CUST1408,Customer_223,Female,56,Kolkata,Automotive,Product_98,1,₹16935.91,419.13,₹17355.04,Standard,Mobile Web,25-10-2022,44631,9,Pending,2,Not Returned
44296,CUST0019,Customer_607,Female,39,Kolkata,Health,Product_103,2,₹2758.92,487.25,₹6005.09,Express,Website,44960,45080,4,Pending,3,Not Returned
44297,CUST1801,Customer_838,Male,4092,Kolkata,Grocery,Product_94,1,₹51695.04,423.63,₹52118.67,Overnight,App,28/06/2024,29/06/2024,1,Delivered,2,Not Returned
44298,CUST1895,Customer_524,Male,22,Kolkata,Beauty,Product_175,4,₹58127.07,160.01,₹232668.29,Express,Website,45605,45619,14,Returned,1,Not Returned
44299,CUST1316,Customer_436,Male,44,Kolkata,Health,Product_66,6,₹5687.69,494.48,₹34620.62,,Mobile Web,45533,TBD,3,Cancelled,5,Not Returned
44300,CUST0018,Customer_512,Female,24,Mumbai,Furniture,Product_115,1,₹55574.90,417.86,₹55992.76,Same Day,App,21/11/2023,29-11-2023,8,Pending,,NOT RETURNED
44302,CUST1454,Customer_760,Male,67,Kolkata,Books,Product_76,4,₹16317.50,351.73,₹65621.73,Standard,Mobile Web,44809,44822,13,Cancelled,4,Returned
44303,CUST1229,Customer_874,,58,Kolkata,,Product_153,3,₹64312.96,442.07,,Standard,Website,45585,45593,8,Cancelled,4,Not Returned
44304,CUST1466,Customer_339,Female,33,Surat,Grocery,Product_13,8,₹32722.19,60915.03,₹262129.63,Overnight,Website,45517,45521,4,Returned,1,Not Returned
44305,CUST0643,Customer_422,Male,47,Kolkata,Electronics,Product_129,5,₹60017.84,154.79,₹300243.99,Overnight,Website,24/05/2022,26-05-2022,2,Processing,1,Not Returned
44306,CUST1940,Cu#tomer_150,Female,42,,Clothing,Product_110,5,₹29637.80,461.91,₹148650.91,Same Day,Mobile Web,45636,45637,1,Cancelled,3,Not Returned
44308,CUST2345,Customer_451,Female,29,Surat,Sports,Product_125,2,₹39782.46,7963.19,₹79610.95,Standard,Website,24-07-2023,45085,13,Delivered,151, Not Returned 
44309,CUST0978,Customer_299,Female,51,Hyderabad,Beauty,Product_39,1,₹33506.58,335.93,₹33842.51,Express,Website,45251,27-11-2023,6,Delivered,2,Returned
44310,CUST2270,Customer_506,Female,49,Hyderabad,Furniture,Product_98,8,₹32489.05,424.03,₹260336.43,,,23/03/2023,27/03/2023,4,Pending,1,Not Returned
44311,CUST2684,Customer_351,Male,18,Mumbai,Beauty,Product_184,10,₹45485.56,57.6,₹454913.20,Same Day,Mobile Web,16-01-2022,17/01/2022,1,Cancelled,5,Not Returned
44312,CUST1188,Cu@tomer_381,Male,63,Pune,Clothing,,4,₹42587.24,280.91,₹170629.87,,Website,44599,44780,6,Pending,2,Not Returned
44313,CUST1388,Customer_262,Male,31,Lucknow,Grocery,Product_85,1,₹60040.68,398.3,₹60438.98,Express,App,not-a-date,21/10/2022,10,Returned,5,Not Returned
44315,CUST2190,Customer_321,Male,56,Pune,Beauty,,9,₹67923.07,19.21,611326.84,Standard,Mobile Web,45102,45107,5,Cancelled,3,Not Returned
44316,CUST0896,,Female,38,Chennai,Electronics,Product_130,10,₹70474.16,168.97,₹704910.57,,App,45458,45463,5, Pending ,3,Not Returned
44317,CUST0935,Customer_956,Female,23,Pune,Furniture,Product_119,7,₹79163.37,108.48,₹554252.07,Overnight,App,44714,17/02/2022,11,Returned,4,Not Returned
44318,CUST0475,Customer_832,Male,49,Delhi,Electronics,Product_152,3,₹38163.13,456.59,₹114945.98, Standard ,Website,24/07/2024,not-a-date,11,Processing,2,Returned
44319,CUST0645,Customer_305,Female,55,Pune,Grocery,Product_177,3,₹62604.65,495.38,₹188309.33,Standard,Website,45300,20/01/2024,11,Returned,5,not returned
44320,CUST1578,Customer_855,Female,58,Lucknow,Sports,Product_153,1,₹64725.18,105.42,₹64830.60,Overnight,Website,31-08-2023,45180,11,Returned,1,Returned
44321,CUST2563,Customer_373,,31,Pune,Sports,Product_98,6,₹3651.09,374.14,₹22280.68,Express,Website,45544,45552,8,Processing,5,Returned
44322,CUST0684,Customer_988,Female,-49,Delhi,Beauty,Product_28,10,₹37340.21,83.15,373485.25,Standard,App,14/08/2024,45526,8,Pending,1,Not Returned
44323,CUST0420,Customer_963,Female,33,Pune,Automotive,Pr#duct_69,6,₹22158.49,91.85,₹133042.79,Standard,Mobile Web,14-02-2022,22/02/2022,8,Pending,1,Not Returned
44324,CUST0398,Customer_48,Female,19,Hyderabad,Toys,Product_180,6,₹55881.23,9.2,₹335296.58,Standard,Website,44844,20-10-2022,10,Processing,2,Returned
44325,CUST2289,Customer_762,Female,64,Delhi,Electronics,Product_178,8,₹65047.81,235.8,₹520618.28,Express,App,45362,24-03-2024,13,Cancelled,5,Not Returned
44326,CUST0428,Customer_998,Male,63,Chennai,Electronics,,4,₹14850.76,131.48,59534.52,Express,Mobile Web,TBD,45549,6,Cancelled,3,Not Returned
44327,CUST2788,Customer_758,Male,61,Lucknow,Sports,Pr#duct_164,5,,324.73,₹236814.28,Same Day,Website,44716,44672,15,Pending,5,Returned
44328,CUST1569,Cu#tomer_154,,43,Pune,Beauty,Product_159,1,₹21018.89,8.25,21027.14,Standard,App,44869,44673,11,Pending,1,NOT RETURNED
44329,CUST1050,Customer_588,Female,67,Kolkata,Clothing,Product_76,1,57437.34,113.65,₹57550.99,Express,Mobile Web,45632,45467,12,Cancelled,2,Not Returned
44330,CUST0951,Customer_962,Male,45,Hyderabad,Automotive,Product_182,1,₹49807.38,413.36,₹50220.74,Standard,,44917,44930,13,Processing,1,Returned
44331,CUST0887,Customer_331,Female,34,Jaipur,Toys,Product_93,7,,329.31,₹147056.31,Same Day,Website,45507,45362,3,Pending,2, Not Returned 
44332,CUST2039,Customer_594,Male,56,Hyderabad,Toys,Product_82,10,₹45544.66,447.03,₹455893.63,Standard,Website,45210,17-11-2023,7,Delivered,,returned
44333,CUST1369,Customer_613,Female,56,Pune,Books,Product_167,4,₹24900.12,25379.2,₹99846.88,Overnight,Website,,,11,Delivered,5,Not Returned
44336,CUST1188,Customer_702,Male,42,Kolkata,,Product_56,5,₹71239.14,240.23,₹356435.93, Express ,App,45287,29/12/2023,2,Delivered,2,Not Returned
44337,CUST1777,Cu#tomer_136,Male,41,Bangalore,Furniture,Product_172,,₹51127.21,51.45,₹447.93,Express,Mobile Web,45656,45992,13,Processing,4,Not Returned
44338,CUST1917,,Female,30,Pune,Toys,Product_14,7,₹45842.19,91.98,₹320987.31,Express,App,13-07-2023,45121,1,,3,not returned
44339,CUST2709,Customer_653,Male,52,Chennai,Clothing,Product_43,8,₹77325.70,246.73,, Standard ,Mobile Web,44788,21-08-2022,6,Delivered,3,Not Returned
44340,CUST2987,Customer_509,Female,35,,Health,Product_117,9,₹51887.85,221.98,₹467212.63,Overnight,Mobile Web,45271,45254,12,Processing,1,Not Returned
44341,CUST2350,Customer_863,Female,38,Lucknow,Beauty,Product_93,6,₹3800.15,184.82,₹22985.72,Standard,Mobile Web,27-08-2024,45543,12,Processing,5,not returned
44342,CUST2227,Customer_276,Male,61,Bangalore,Health,Product_22,3,₹59910.60,367.93,₹180099.73,Express,Website,not-a-date,17/07/2022,10,Processing,4,
44343,CUST0612,Customer_838,Male,40,Jaipur,Beauty,Product_143,6,₹46675.04,75.44,280125.68,Overnight,Mobile Web,45116,45120,4,Cancelled,5,Not Returned
44344,CUST1134,Customer_903,Male,39,Pune,Furniture,Product_106,4,₹15043.04,11.56,₹60183.72,Express,Mobile Web,44736,44688,11,Processing,5,Returned
44345,CUST2913,Customer_731,Female,38,Bangalore,Toys,Product_165,3,₹21128.68,419.16,₹63805.20,Overnight,App,44603,17/11/2022,15,Returned,3,Not Returned
44346,CUST2397,Customer_755,Male,57,Chennai,Electronics,Product_93,7,₹72676.06,315.81,₹509048.23,Same Day,App,45507,45510,3,Processing,1,not returned
44347,CUST1375,Customer_828,Male,51,Hyderabad,Toys,Product_113,10,₹24538.35,50.64,₹245434.14,Overnight,Mobile Web,45419,45488,10,Cancelled,3,Not Returned
44348,CUST0811,Customer_886,Female,41,Pune,,Product_24,10,₹33739.47,130.01,₹337524.71,Express,Mobile Web,44868,17/11/2022,14,,1,NOT RETURNED
44349,CUST2269,Customer_839,Female,59,Pune,Clothing,Product_192,1,₹43310.58,39.35,₹43349.93,Same Day,App,45000,45007,7,Delivered,,Returned
44350,CUST0536,  Customer_269  ,Female,34,Pune,Beauty,Product_36,2,₹5671.70,203.74,₹11547.14,Standard,Mobile Web,44824,,10,Processing,5,Not Returned
44351,CUST1675,Customer_799,Male,30,Surat,Clothing,Product_65,4,₹53238.38,136.18,₹213089.70,Express,App,13/11/2024,16/11/2024,3,Pending,4,Not Returned
44352,CUST0517,  Customer_408  ,Male,70,Jaipur,,Pr@duct_13,6,₹32797.91,67.02,,Same Day,Website,45299,45543,8,Returned,5,Returned
44353,CUST2457,Customer_812,,29,Pune,Automotive,Product_164,-10,₹41603.46,11.23,₹416045.83,,Website,TBD,22-04-2024,10,Delivered,3,RETURNED
44354,CUST1869,Customer_135,Male,29,Hyderabad,Clothing,Product_62,,₹66782.20,134.96,₹334045.96,,App,13-05-2024,45431,6,Pending,166,returned
44355,CUST2369,Cu#tomer_942,Male,24,,Books,Product_127,10,₹24839.35,74.29,₹248467.79,Overnight,Website,18-06-2023,45103,8,Pending,2,not returned
44356,CUST2598,Customer_386,Female,56,Chennai,Toys,Product_136,7,₹4342.81,141.5,₹30541.17,Express,Mobile Web,44911,19/12/2022,3,Delivered,5,Not Returned
44357,CUST2339,Customer_575,Female,,Delhi,Beauty,Product_156,10,₹11366.24,330.99,₹55122.93,Express,App,44941,TBD,2,Processing,5,Not Returned
44358,CUST1671,Customer_36,Male,65,Delhi,Health,Product_181,8,₹63503.51,144.92,508173,Standard,Mobile Web,27/01/2024,45328,10,Pending,,Returned
44359,CUST1941,Cu@tomer_285,Male,54,Lucknow,,Product_166,1,₹71392.43,213.39,,Overnight,Mobile Web,45627,16-01-2024,4,Processing,3,Not Returned
44360,CUST0898,Customer_749,Female,18,Bangalore,Electronics,Product_131,10,₹2669.76,210.07,₹26907.67,Express,Mobile Web,44842,24-08-2022,14,Processing,3,Not Returned
44361,CUST1076,Customer_15,Male,,Kolkata,Toys,Product_192,2,₹63421.60,93,₹126936.20,Standard,Mobile Web,25/01/2024,45330,14,Returned,3,Not Returned
44362,CUST2350,  Customer_119  ,Male,64,Hyderabad,Furniture,Product_147,6,₹7410.83,486.09,₹44951.07,Express,Mobile Web,28-09-2023,45209,12,Delivered,4,Not Returned
44363,CUST2137,Customer_997,Male,69,Hyderabad, Sports ,Product_155,4,₹26827.92,105.39,₹107417.07,Same Day,App,45037,27-04-2023,6,Cancelled,,Not Returned
44364,CUST2829,Customer_431,Male,25,,Beauty,Product_146,8,59742.03,467.03,478403.27,Same Day,App,45249,29-11-2023,10,Cancelled,3,Not Returned
44366,CUST0007,Customer_794,Male,58,Mumbai,Electronics,Product_168,10,₹58755.35,18.46,₹587571.96,Overnight,Mobile Web,45155,20-08-2023,3,Delivered,4,Not Returned
44367,CUST1675,Customer_115,Male,34,,Sports,Product_164,1,₹31829.37,181.24,,Same Day,App,20/01/2024,45324,13,Delivered,1,Not Returned
44368,CUST0107,Customer_429,Male,27,Mumbai,Clothing,Product_71,7,₹3283.30,-212.32,₹23195.42,Overnight,Website,45220,26-10-2023,5,Cancelled,1,Returned
44369,CUST1948,Customer_831,Female,61,Surat,Books,,4,₹31736.09,70.85,₹127015.21,Express,,13-02-2024,19/02/2024,6,Processing,3,
44370,CUST1836,Customer_329,Female,64,Pune,Beauty,Product_94,9,₹4299.79,61.45,,Standard,Mobile Web,45034,44931,13,Processing,1, Not Returned 
44371,CUST2121,Customer_338,Male,57,Bangalore,Toys,Product_71,8,₹32119.01,199.98,₹257152.06,Express,Mobile Web,15-03-2024,45371,5,Cancelled,3,Not Returned
44372,CUST0705,,Female,60,Kolkata, Books ,Product_66,3,₹24853.77,192.74,₹74754.05, Express ,App,45330,14/02/2024,6,Delivered,4,Not Returned
44373,CUST0886,Customer_392,Male,47,Lucknow,Automotive,Product_119,5,₹25395.35,,₹41594.69,Same Day,App,45508,19-04-2024,11,Returned,4,Returned
44374,CUST1618,Customer_869,Female,65,Bangalore,Furniture,Product_39,4,,-193.09,₹240644.17,Express,App,30-09-2023,44967,2,Processing,2,Not Returned
44375,CUST1892,Customer_356,Female,,,Automotive,Product_121,-6,₹30275.45,338.32,₹181991.02,Standard,App,45633,15-07-2024,3,Pending,5,Not Returned
44377,CUST1763,Customer_676,Female,29,Jaipur,Grocery,Product_160,8,₹40467.07,413.04,₹324149.60,Express,Mobile Web,24-06-2024,45470,3,Returned,5,Not Returned
44378,CUST0651,Customer_857,Female,,Kolkata,Health,Product_189,9,57117.67,187.7,₹514246.73, Overnight ,Mobile Web,20/04/2024,45416,14,Cancelled,1,NOT RETURNED
44379,CUST2642,Customer_776,Male,27,Pune,Beauty,Product_168,5,₹10096.51,368.55,₹97234.54,Overnight,App,45513,45554,11,Pending,5,Not Returned
44380,CUST0083,  Customer_719  ,,65,Delhi,Clothing,Product_13,8,₹10426.22,186.74,₹83596.50,Express,Website,44978,23/02/2023,2,Delivered,3,
44381,CUST1004,Customer_694,Male,40,Delhi,Toys,Product_91,10,₹25979.44,38.19,₹259832.59,Overnight,Website,18/08/2023,44935,14,Returned,1,Not Returned
44382,CUST0992,Customer_665,Female,39,Kolkata,Clothing,,10,₹30734.56,-173.65,₹307519.25,Standard,Mobile Web,19-07-2024,45500,8,Cancelled,4,Not Returned
44383,CUST1354,Customer_518,Female,30,Jaipur,Grocery,Product_122,9,₹2679.75,268.02,₹24385.77,Same Day,Mobile Web,45597,45602,5, Cancelled ,3,Not Returned
44384,CUST0050,Customer_805,Female,35,Delhi,Toys,Product_119,1,,145.04,₹48667.22,Overnight,Mobile Web,45582,21/10/2024,4,Processing,4,Not Returned
44385,CUST0206,Customer_601,Male,66,Jaipur,Grocery,Product_89,10,,411.34,₹487864.64,Same Day,Mobile Web,45156,23/08/2023,5,Returned,,Not Returned
44386,CUST0082,Customer_886,Male,34,Hyderabad,Sports,Product_168,9,₹33698.73,9.44,₹9391.39,Same Day,Website,45424,27/05/2024,15,Cancelled,,not returned
